	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.num_epochs	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
46	4	0.2652134423251589	153.65909832545688	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.0					300.0			[1, 2, 3, 4, 5]	206		441.0	cnn	seq2vec	300.0	True	embedding	classifier	2557.956	1007	857	687	727	701	791	1065	933	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0337	adam	5	+accuracy	0.33227996254681647	2557.956	00:01:00	8	741	685	687	727	0	791	1065	933	1854.6386569876795	0	0.24977293369663942	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3336.08585030692
47	5	0.3678474114441417	7.862006180627006	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.2					300.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	318		108.0	cnn	seq2vec	300.0	True	embedding	classifier	2561.32	815	743	735	687	877	951	1039	745	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0037	adam	5	+accuracy	0.9331694756554307	2561.316	00:01:24	9	685	711	735	507	877	951	723	711	0.42316492168365344	0	0.3178928247048138	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	10.264053480965751
48	4	0.3478655767484105	7.085367965698242	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2573.54	1007	687	687	687	683	831	791	707	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0546	adam	5	+accuracy	0.8886938202247191	2573.54	00:00:53	8	1007	687	687	687	0	831	791	707	0.9629158784499329	0	0.32515894641235243	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	13.678512137276785
49	6	0.29336966394187103	3.3468253340039933	False		True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.2		maxpool		True		496.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2555.592	901	1299	969	981	1033	843	745	1007	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0353	adam	5	+accuracy	0.2928370786516854	2555.576	00:01:46	10	747	1011	663	981	1031	843	721	1005	3.1779216059138267	0	0.27974568574023617	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.3291683060782296
50	7	0.25885558583106266	26789.69523577009	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.2					300.0			[1, 2, 3, 4, 5, 6]	294		127.0	cnn	seq2vec	300.0	True	embedding	classifier	2560.892	1279	779	835	775	1051	883	797	791	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0807	adam	5	+accuracy	0.43937265917602997	2560.884	00:01:22	11	1279	779	741	775	685	883	709	791	191184.26699803385	0	0.22615803814713897	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	722848.09296875
51	3	0.2815622161671208	23.09259636742728	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.0					300.0			[1, 2, 3, 4, 5, 6, 7]	226		207.0	cnn	seq2vec	300.0	True	embedding	classifier	2560.012	701	747	687	857	747	739	743	739	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0113	adam	5	+accuracy	0.5502106741573034	2560.008	00:01:04	7	701	747	687	857	687	739	743	739	3.8612554227368214	0	0.2724795640326976	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	10.714482975006103
52	1	0.3860127157129882	1.4329426424843925	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.0					300.0			[1, 2, 3, 4, 5, 6, 7, 8]	476		102.0	cnn	seq2vec	300.0	True	embedding	classifier	2559.268	733	775	1091	777	875	757	749	1119	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0025	adam	5	+accuracy	0.9473314606741573	2559.268	00:00:47	5	733	0	1057	777	875	757	743	1119	0.1736174062285084	0	0.31970935513169846	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.302568306241716
53	5	0.2815622161671208	11.263509259905135	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.3		maxpool		True		503.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2555.492	1007	687	749	1065	701	833	993	933	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0977	adam	5	+accuracy	0.2367743445692884	2555.416	00:01:41	9	1007	687	685	1065	701	683	993	933	10.690155400765523	0	0.23342415985467757	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	7.197470419747489
54	0	0.3605812897366031	1.6085530962262835	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2												linear				bag_of_word_counts	classifier	2533.504	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.026	adam	5	+accuracy	0.875	2533.5	00:05:44	4	561	561	561	561	561	561	561	561	0.3537591743223676	0	0.3605812897366031	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.0888879265104023
55	8	0.27338782924613986	2.4722103595733644	False		True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.1		attention		True		369.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2564.624	925	1069	875	899	741	1041	859	777	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0926	adam	5	+accuracy	0.2350187265917603	2564.624	00:02:57	12	721	1069	875	0	741	907	687	777	4.923482881949636	0	0.2524977293369664	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.9446275847298757
56	10	0.3042688465031789	1.9419431924819945	False		True	single_id	just_spaces	semisupervised_text_classification_json	14	32	basic	0.3		maxpool		True		151.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2555.112	687	795	1007	735	909	961	1197	697	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0577	adam	5	+accuracy	0.23735955056179775	2555.112	00:02:21	14	687	685	1007	687	845	961	10	697	2.9969933202650663	0	0.26248864668483196	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.925446377481733
57	3	0.25522252497729336	3.275608767781939	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.2		attention		True		313.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2563.608	741	687	731	1145	807	791	765	933	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0937	adam	5	+accuracy	0.2192181647940075	2563.604	00:01:23	7	681	687	731	1145	807	687	765	837	2.804159773869461	0	0.23796548592188918	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.327380360875811
58	12	0.2706630336058129	1.8355959926332746	False		True	single_id	just_spaces	semisupervised_text_classification_json	16	32	basic	0.0		final_state		True		430.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2567.836	851	921	1085	735	753	875	879	1177	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0381	adam	5	+accuracy	0.23139044943820225	2567.832	00:03:50	16	709	921	717	707	395	875	735	1177	1.9787986216027191	0	0.20072661217075385	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.0675454207829067
59	5	0.2688465031789282	2.039566581589835	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.2		final_state		True		195.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2554.676	723	687	1023	879	707	735	749	1069	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0601	adam	5	+accuracy	0.23478464419475656	2554.676	00:01:33	9	687	687	987	709	707	735	749	1069	2.4466204049435447	0	0.26793823796548594	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.5914469821112496
60	8	0.26248864668483196	5466.78508039202	False		True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.1					300.0			[1, 2, 3, 4, 5, 6, 7, 8]	255		119.0	cnn	seq2vec	300.0	True	embedding	classifier	2563.848	701	753	1181	787	911	949	767	729	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0437	adam	5	+accuracy	0.4366807116104869	2563.848	00:01:39	12	699	753	685	787	911	949	767	719	1511.287822758214	0	0.23614895549500453	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	54391.13332519531
61	8	0.35240690281562215	36.15342750549316	False		True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2548.044	719	687	817	823	831	771	687	773	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0981	adam	5	+accuracy	0.9033239700374532	2548.044	00:01:15	12	719	199	817	0	773	771	687	773	3.239651278833325	0	0.3424159854677566	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	57.48695902143206
62	1	0.25885558583106266	29736.689718191963	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.4					300.0			[1, 2, 3, 4, 5, 6, 7, 8]	470		363.0	cnn	seq2vec	300.0	True	embedding	classifier	2557.244	871	701	869	857	775	759	721	809	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0682	adam	5	+accuracy	0.48852996254681647	2557.244	00:00:53	5	869	701	869	857	759	759	721	809	63670.67838724543	0	0.2561307901907357	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	240126.61953125
63	7	0.26793823796548594	2.073129449571882	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.3		attention		True		412.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2605.952	727	753	847	1093	687	937	787	749	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.076	adam	5	+accuracy	0.2269428838951311	2605.952	00:02:55	11	687	735	827	1093	687	0	685	749	2.193383124437225	0	0.19346049046321526	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.7425980193274362
64	12	0.26975476839237056	69551.87180524554	False		True	single_id	just_spaces	semisupervised_text_classification_json	16	32	basic	0.0					300.0			[1, 2, 3, 4, 5]	304		323.0	cnn	seq2vec	300.0	True	embedding	classifier	2563.288	741	837	687	759	761	1225	847	753	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0476	adam	5	+accuracy	0.4033239700374532	2563.248	00:02:00	16	741	837	687	759	701	1225	847	741	21457.674418223483	0	0.1880108991825613	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	179245.4142299107
65	4	0.2452316076294278	14176.061488560268	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.0					300.0			[1, 2, 3, 4, 5, 6, 7]	300		506.0	cnn	seq2vec	300.0	True	embedding	classifier	2561.496	861	755	687	875	865	775	791	713	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.078	adam	5	+accuracy	0.33672752808988765	2561.496	00:01:11	8	861	755	10	715	865	0	791	713	42180.54152691766	0	0.17529518619436876	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	100720.27890625
66	5	0.28337874659400547	6.853779097965785	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.3		meanpool		True		493.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2599.336	687	795	1007	735	909	961	1197	697	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0975	adam	5	+accuracy	0.2308052434456929	2599.336	00:02:29	9	685	0	1007	735	909	961	1197	697	4.60321583551414	0	0.16621253405994552	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.2589854512895857
67	2	0.35513169845594916	2.844424915313721	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.0												linear				bag_of_word_counts	classifier	2529.308	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0647	adam	5	+accuracy	0.9898174157303371	2529.288	00:03:53	6	0	0	0	0	561	0	0	0	0.044315807343450156	0	0.3387829246139873	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.463981328691755
68	0	0.36603088101725706	1.5209000859941755	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4												linear				bag_of_word_counts	classifier	2531.364	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0204	adam	5	+accuracy	0.7550327715355806	2531.36	00:05:43	4	561	561	561	561	561	561	561	561	0.6282825661955701	0	0.3614895549500454	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8787650448935374
69	3	0.36966394187102636	3.964241095951625	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.0					300.0			[1, 2, 3, 4, 5, 6, 7]	279		153.0	cnn	seq2vec	300.0	True	embedding	classifier	2561.812	761	941	739	773	723	687	745	747	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0058	adam	5	+accuracy	0.8553370786516854	2561.808	00:01:05	7	761	941	687	773	723	687	745	439	1.896297181436743	0	0.3478655767484105	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	17.066708973475865
70	6	0.3651226158038147	12.762385150364468	False		True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.1			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.592	687	805	817	1195	831	1067	855	883	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0619	adam	5	+accuracy	0.9243913857677902	2549.592	00:00:51	10	687	805	817	1195	685	1067	855	883	0.7952900436821948	0	0.3387829246139873	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	20.797760336739675
71	3	0.3505903723887375	1.5278490373066493	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.2		final_state		True		133.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2557.02	767	749	709	991	683	775	787	785	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0158	adam	5	+accuracy	0.4602059925093633	2557.004	00:01:36	7	713	749	709	875	683	775	765	781	1.1996149315816187	0	0.3369663941871026	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5638271502086094
72	0	0.296094459582198	1.8605780465262276	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3					300.0			[1, 2, 3, 4, 5]	242		79.0	cnn	seq2vec	300.0	True	embedding	classifier	2555.416	739	871	847	687	755	765	807	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.011	adam	5	+accuracy	0.4681647940074906	2555.416	00:00:36	4	739	871	847	687	755	765	807	21	5.57554941409536	0	0.29336966394187103	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	22.194021715436662
73	13	0.28792007266121705	15474.370082310268	False		True	single_id	just_spaces	semisupervised_text_classification_json	17	32	basic	0.4					300.0			[1, 2, 3, 4, 5]	293		206.0	cnn	seq2vec	300.0	True	embedding	classifier	2556.06	989	855	729	781	1213	867	743	881	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.031	adam	5	+accuracy	0.4700374531835206	2556.06	00:02:05	17	687	855	18	0	433	299	743	881	1790.765599141853	0	0.20072661217075385	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	60412.228236607145
